ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
287943	-17	41	1	989	DARK	670	DARKNESS	0		86	106	-20	185	https://latesummer1x.travian.com/karte.php?x=-17&y=41
288743	-18	40	2	1102	king arthur`s villa0	698	king arthur	0		74	78	-4	185	https://latesummer1x.travian.com/karte.php?x=-18&y=40
289542	-20	39	3	1009	Char	690	Char	0		52	52	0	185	https://latesummer1x.travian.com/karte.php?x=-20&y=39
301540	-37	24	1	1026	01 Kafana	659	cufta	0		20	20	0	185	https://latesummer1x.travian.com/karte.php?x=-37&y=24
302340	-38	23	2	1101	Dravenas`s village	731	Dravenas	0		8	8	0	185	https://latesummer1x.travian.com/karte.php?x=-38&y=23
305540	-42	19	1	1290	General practitioner	859	Doctor	0		89	134	-45	185	https://latesummer1x.travian.com/karte.php?x=-42&y=19
310340	-48	13	1	1603	SINGLE MALT`s village	1134	SINGLE MALT	0		68	116	-48	185	https://latesummer1x.travian.com/karte.php?x=-48&y=13
311940	-50	11	3	1751	Zetápolis	1249	Azeta	0		25	37	-12	185	https://latesummer1x.travian.com/karte.php?x=-50&y=11
313541	-51	9	1	2072	yes	1405	miracles	0		14	14	0	185	https://latesummer1x.travian.com/karte.php?x=-51&y=9
320743	-58	0	2	2615	kingoftravian`s village	1959	kingoftravian	0		10	10	0	185	https://latesummer1x.travian.com/karte.php?x=-58&y=0
276749	3	55	1	2354	The Elia	1765	The Elia	0		62	93	-31	186	https://latesummer1x.travian.com/karte.php?x=3&y=55
277548	1	54	2	2256	Terra-média	1592	Holy Knight	0		30	62	-32	186	https://latesummer1x.travian.com/karte.php?x=1&y=54
279147	-2	52	3	2082	Rio Grande do Meio	1420	Hille	0		72	112	-40	186	https://latesummer1x.travian.com/karte.php?x=-2&y=52
283143	-11	47	3	1378	Jeff`s village	928	Jeff	0		30	48	-18	186	https://latesummer1x.travian.com/karte.php?x=-11&y=47
284742	-14	45	3	1365	BosOtsos	938	BosOtsos	0		30	30	0	186	https://latesummer1x.travian.com/karte.php?x=-14&y=45
291940	-25	36	3	1083	Armorica	734	efedros	0		66	76	-10	186	https://latesummer1x.travian.com/karte.php?x=-25&y=36
293540	-27	34	3	984	Lusaka	671	ZambianPimp	0		74	92	-18	186	https://latesummer1x.travian.com/karte.php?x=-27&y=34
294339	-29	33	1	993	Rollo Napalm`s village	682	Rollo Napalm	0		43	44	-1	186	https://latesummer1x.travian.com/karte.php?x=-29&y=33
297538	-34	29	1	1182	d01	798	DanLlanister	0		77	100	-23	186	https://latesummer1x.travian.com/karte.php?x=-34&y=29
301538	-39	24	3	1294	AB01	866	VIPco	0		71	85	-14	186	https://latesummer1x.travian.com/karte.php?x=-39&y=24
304738	-43	20	3	1338	Kivos`s village	853	Kivos	0		62	71	-9	186	https://latesummer1x.travian.com/karte.php?x=-43&y=20
308739	-47	15	1	1585	Horadrim	1113	Tyrael	32	Gl4dius	98	125	-27	186	https://latesummer1x.travian.com/karte.php?x=-47&y=15
315140	-54	7	3	2246	Marlen00i`s village	1589	Marlen00i	0		8	8	0	186	https://latesummer1x.travian.com/karte.php?x=-54&y=7
275947	2	56	1	2451	marduk	1850	marduk	0		44	103	-59	187	https://latesummer1x.travian.com/karte.php?x=2&y=56
278345	-3	53	3	2122	Pink`s	1452	Pink	0		58	80	-22	187	https://latesummer1x.travian.com/karte.php?x=-3&y=53
279944	-6	51	3	1906	Hanyseczek Miasto	1307	Hanyseczek	0		46	193	-147	187	https://latesummer1x.travian.com/karte.php?x=-6&y=51
280744	-7	50	2	1646	rami	1175	rami	0		13	13	0	187	https://latesummer1x.travian.com/karte.php?x=-7&y=50
282343	-10	48	1	1556	kingcompany`s village	1083	kingcompany	0		24	24	0	187	https://latesummer1x.travian.com/karte.php?x=-10&y=48
283942	-13	46	1	1488	fluke`s village	1013	fluke	0		89	102	-13	187	https://latesummer1x.travian.com/karte.php?x=-13&y=46
290338	-25	38	1	1186	Roma	799	Arctos	0		56	66	-10	187	https://latesummer1x.travian.com/karte.php?x=-25&y=38
291138	-26	37	2	1183	Struganik	781	Dimitrije1996	0		68	85	-17	187	https://latesummer1x.travian.com/karte.php?x=-26&y=37
295137	-32	32	3	1189	kral43`s village	733	kral43	0		11	11	0	187	https://latesummer1x.travian.com/karte.php?x=-32&y=32
307937	-48	16	1	1903	srknrgn`s village	1310	srknrgn	0		13	13	0	187	https://latesummer1x.travian.com/karte.php?x=-48&y=16
308737	-49	15	1	1914	Sabillius`s village	1314	Sabillius	0		44	44	0	187	https://latesummer1x.travian.com/karte.php?x=-49&y=15
310338	-50	13	1	2004	/@/Attic	1299	Homestuck	0		97	120	-23	187	https://latesummer1x.travian.com/karte.php?x=-50&y=13
312738	-53	10	3	2195	mika vas r	1498	mika	0		44	56	-12	187	https://latesummer1x.travian.com/karte.php?x=-53&y=10
314338	-55	8	2	2419	TTs`s village	1822	TTs	0		8	8	0	187	https://latesummer1x.travian.com/karte.php?x=-55&y=8
316739	-57	5	3	2540	01 Donktown	1910	Xsar	0		28	59	-31	187	https://latesummer1x.travian.com/karte.php?x=-57&y=5
275147	3	57	1	2527	plazeph	1907	plazeph	0		28	41	-13	188	https://latesummer1x.travian.com/karte.php?x=3&y=57
279942	-8	51	3	2081	Schroeder	1423	cereser	0		36	54	-18	188	https://latesummer1x.travian.com/karte.php?x=-8&y=51
283140	-14	47	1	1534	0o	186	mxm	0		90	128	-38	188	https://latesummer1x.travian.com/karte.php?x=-14&y=47
283940	-15	46	1	1504	I-Deea`s village	994	I-Deea	0		8	8	0	188	https://latesummer1x.travian.com/karte.php?x=-15&y=46
292736	-30	35	1	1262	c0ncurr3ntd3ath`s village	833	c0ncurr3ntd3ath	0		28	28	0	188	https://latesummer1x.travian.com/karte.php?x=-30&y=35
299135	-39	27	1	1354	KingAslan`s village	917	KingAslan	0		12	12	0	188	https://latesummer1x.travian.com/karte.php?x=-39&y=27
301536	-41	24	1	1470	punk rocker`s village	988	punk rocker	0		10	10	0	188	https://latesummer1x.travian.com/karte.php?x=-41&y=24
304736	-45	20	3	1516	peppermint	1034	peppermint	0		26	45	-19	188	https://latesummer1x.travian.com/karte.php?x=-45&y=20
275944	-1	56	1	2445	tosun60	1837	tosun60	0		44	54	-10	189	https://latesummer1x.travian.com/karte.php?x=-1&y=56
279142	-7	52	1	2003	killer--cz`s village	1393	killer--cz	0		12	12	0	189	https://latesummer1x.travian.com/karte.php?x=-7&y=52
283138	-16	47	1	1642	KTY`s village	1173	KTY	0		76	110	-34	189	https://latesummer1x.travian.com/karte.php?x=-16&y=47
288736	-25	40	2	1359	Tranquilandia	930	Ihammer	0		79	100	-21	189	https://latesummer1x.travian.com/karte.php?x=-25&y=40
289536	-26	39	1	1350	Tizian`s village	925	Tizian	0		8	8	0	189	https://latesummer1x.travian.com/karte.php?x=-26&y=39
295935	-35	31	3	1349	lenka88`s village	901	lenka88	0		76	76	0	189	https://latesummer1x.travian.com/karte.php?x=-35&y=31
297534	-38	29	1	1476	00-sx	985	Klopp	0		31	47	-16	189	https://latesummer1x.travian.com/karte.php?x=-38&y=29
304734	-47	20	2	1702	Kira Queen	1213	Sansein	0		49	68	-19	189	https://latesummer1x.travian.com/karte.php?x=-47&y=20
305534	-48	19	1	2079	VARROCK	1421	ULTIMA	0		83	106	-23	189	https://latesummer1x.travian.com/karte.php?x=-48&y=19
307934	-51	16	1	2149	aussie1	1482	aussie	0		61	88	-27	189	https://latesummer1x.travian.com/karte.php?x=-51&y=16
310335	-53	13	2	2326	buiu`s village	1717	buiu	0		10	10	0	189	https://latesummer1x.travian.com/karte.php?x=-53&y=13
313536	-56	9	3	2543	Bunny Fennt`s village	1915	Bunny Fennt	0		10	25	-15	189	https://latesummer1x.travian.com/karte.php?x=-56&y=9
276742	-4	55	3	2340	General`s village	1742	General	0		12	12	0	190	https://latesummer1x.travian.com/karte.php?x=-4&y=55
279938	-12	51	2	1948	Demon`s village	1362	Demon	0		49	100	-51	190	https://latesummer1x.travian.com/karte.php?x=-12&y=51
280738	-13	50	1	2049	99 prova	1384	Argo	0		81	283	-202	190	https://latesummer1x.travian.com/karte.php?x=-13&y=50
281537	-15	49	1	1913	StalkerTP`s village	1315	StalkerTP	0		16	16	0	190	https://latesummer1x.travian.com/karte.php?x=-15&y=49
291934	-31	36	3	1472	01	989	Aurore Boréale	0		47	72	-25	190	https://latesummer1x.travian.com/karte.php?x=-31&y=36
297532	-40	29	1	1596	01 Cry	1126	Xi Chu	0		25	25	0	190	https://latesummer1x.travian.com/karte.php?x=-40&y=29
277538	-9	54	2	2329	sHinoBi`s village	1713	sHinoBi	0		27	39	-12	191	https://latesummer1x.travian.com/karte.php?x=-9&y=54
278338	-10	53	3	2229	Queen Anne`s village	1563	Queen Anne	0		16	16	0	191	https://latesummer1x.travian.com/karte.php?x=-10&y=53
293532	-35	34	1	1510	01.Pultost	1035	Voosj	0		76	78	-2	191	https://latesummer1x.travian.com/karte.php?x=-35&y=34
295132	-37	32	3	1577	adoks	1111	adoks	0		60	78	-18	191	https://latesummer1x.travian.com/karte.php?x=-37&y=32
303131	-48	22	1	2174	BENJ DBR	1494	DBR RE	0		38	68	-30	191	https://latesummer1x.travian.com/karte.php?x=-48&y=22
305532	-50	19	3	2153	Nite`s village	1158	Nite	0		19	30	-11	191	https://latesummer1x.travian.com/karte.php?x=-50&y=19
307132	-52	17	2	2344	12345	1755	Gurman	0		63	115	-52	191	https://latesummer1x.travian.com/karte.php?x=-52&y=17
307932	-53	16	3	2343	baayzoren`s village	1749	baayzoren	0		13	13	0	191	https://latesummer1x.travian.com/karte.php?x=-53&y=16
309532	-55	14	1	2554	Etorac`s village	1933	Etorac	0		25	49	-24	191	https://latesummer1x.travian.com/karte.php?x=-55&y=14
310332	-56	13	2	2539	Patik	1922	pala38	0		32	63	-31	191	https://latesummer1x.travian.com/karte.php?x=-56&y=13
275138	-6	57	3	2538	CleWhoHand`s village	1917	CleWhoHand	0		8	8	0	192	https://latesummer1x.travian.com/karte.php?x=-6&y=57
280734	-17	50	1	2142	Just Fx	1447	kelmanFx	0		70	95	-25	192	https://latesummer1x.travian.com/karte.php?x=-17&y=50
283933	-22	46	1	1669	vahid_Faaz	1183	SIr Meriln	0		22	30	-8	192	https://latesummer1x.travian.com/karte.php?x=-22&y=46
287131	-28	42	1	1643	0	1166	kim	0		50	50	0	192	https://latesummer1x.travian.com/karte.php?x=-28&y=42
291930	-35	36	3	1660	lindylou`s village	1181	lindylou	0		38	62	-24	192	https://latesummer1x.travian.com/karte.php?x=-35&y=36
292730	-36	35	2	1657	abcdgvhbjvbvbvv`s village	1178	abcdgvhbjvbvbvv	0		8	8	0	192	https://latesummer1x.travian.com/karte.php?x=-36&y=35
293530	-37	34	3	1611	Talhadas Mad	1116	madmartins	0		52	59	-7	192	https://latesummer1x.travian.com/karte.php?x=-37&y=34
295130	-39	32	3	1665	Ionia	1185	egehankinik	0		50	59	-9	192	https://latesummer1x.travian.com/karte.php?x=-39&y=32
297530	-42	29	3	1912	Lup	1138	Andreidr	0		41	54	-13	192	https://latesummer1x.travian.com/karte.php?x=-42&y=29
299130	-44	27	2	2076	00. Start	1410	Akabes	0		38	72	-34	192	https://latesummer1x.travian.com/karte.php?x=-44&y=27
299930	-45	26	3	2059	S.Kahyaoglu`s village	1399	S.Kahyaoglu	0		14	14	0	192	https://latesummer1x.travian.com/karte.php?x=-45&y=26
307130	-54	17	3	2555	Bazett`s village	1931	Bazett	0		26	165	-139	192	https://latesummer1x.travian.com/karte.php?x=-54&y=17
275936	-9	56	2	2551	dreamza9033	1929	dreamza9033	0		27	27	0	193	https://latesummer1x.travian.com/karte.php?x=-9&y=56
277534	-13	54	2	2421	black dog`s village	1819	black dog	0		38	80	-42	193	https://latesummer1x.travian.com/karte.php?x=-13&y=54
279134	-15	52	1	2191	username`s village	1518	username	0		37	37	0	193	https://latesummer1x.travian.com/karte.php?x=-15&y=52
281532	-20	49	1	2107	001Lausanne	1434	Lausanne	0		19	32	-13	193	https://latesummer1x.travian.com/karte.php?x=-20&y=49
288730	-31	40	1	1911	Ganymede	1316	PGE	0		64	74	-10	193	https://latesummer1x.travian.com/karte.php?x=-31&y=40
298328	-45	28	2	2110	Veseli 1	1440	srki	0		43	59	-16	193	https://latesummer1x.travian.com/karte.php?x=-45&y=28
299128	-46	27	3	2145	01 Split	1479	Muffel	0		17	67	-50	193	https://latesummer1x.travian.com/karte.php?x=-46&y=27
299928	-47	26	1	2230	lihel`s village	1570	lihel	0		12	12	0	193	https://latesummer1x.travian.com/karte.php?x=-47&y=26
301528	-49	24	1	2341	DOMI`s village	1743	DOMI	0		13	13	0	193	https://latesummer1x.travian.com/karte.php?x=-49&y=24
303129	-50	22	1	2284	qwe	1655	qwe	0		46	46	0	193	https://latesummer1x.travian.com/karte.php?x=-50&y=22
303929	-51	21	2	2348	Clover`s village	1759	Clover	0		8	8	0	193	https://latesummer1x.travian.com/karte.php?x=-51&y=21
276734	-12	55	1	2434	01. Прњавор	1835	Al Capone	0		40	84	-44	194	https://latesummer1x.travian.com/karte.php?x=-12&y=55
278332	-16	53	1	2337	CoViD 31	1736	NaWaK	0		17	17	0	194	https://latesummer1x.travian.com/karte.php?x=-16&y=53
282331	-22	48	2	2123	Rasoul`s village	1456	Rasoul	0		64	96	-32	194	https://latesummer1x.travian.com/karte.php?x=-22&y=48
284729	-27	45	3	2098	Ronin	1429	Samurai	0		47	49	-2	194	https://latesummer1x.travian.com/karte.php?x=-27&y=45
290327	-36	38	1	2080	Harry	1425	kjiugu	0		72	72	0	194	https://latesummer1x.travian.com/karte.php?x=-36&y=38
292728	-38	35	3	2063	LordAres87`s village	923	LordAres87	0		8	8	0	194	https://latesummer1x.travian.com/karte.php?x=-38&y=35
293527	-40	34	1	2006	SHAYANS 01	1391	tatanga	0		88	134	-46	194	https://latesummer1x.travian.com/karte.php?x=-40&y=34
303127	-52	22	3	2352	Abraam`s village	1773	Abraam	0		8	8	0	194	https://latesummer1x.travian.com/karte.php?x=-52&y=22
279930	-20	51	3	2325	01	1701	tomasekkk	0		43	60	-17	195	https://latesummer1x.travian.com/karte.php?x=-20&y=51
288727	-34	40	2	2084	Dark side	1417	Black Knight	0		29	50	-21	195	https://latesummer1x.travian.com/karte.php?x=-34&y=40
293525	-42	34	1	2227	iDevTJ`s village	1557	iDevTJ	0		10	10	0	195	https://latesummer1x.travian.com/karte.php?x=-42&y=34
295926	-44	31	3	2225	7LM	1569	7LM	0		16	16	0	195	https://latesummer1x.travian.com/karte.php?x=-44&y=31
280728	-23	50	1	2339	oko	1745	oko	0		39	48	-9	196	https://latesummer1x.travian.com/karte.php?x=-23&y=50
283126	-28	47	1	2327	asd123`s village	1718	asd123	0		32	32	0	196	https://latesummer1x.travian.com/karte.php?x=-28&y=47
287125	-34	42	1	2228	Hellion`s	1564	Hellion	0		62	69	-7	196	https://latesummer1x.travian.com/karte.php?x=-34&y=42
288725	-36	40	1	2184	Puckery`s village	1511	Puckery	0		71	71	0	196	https://latesummer1x.travian.com/karte.php?x=-36&y=40
291124	-40	37	3	2247	xiayan6970`s village	1593	xiayan6970	0		46	66	-20	196	https://latesummer1x.travian.com/karte.php?x=-40&y=37
298324	-49	28	1	2398	01	1812	Waliuxas_	0		93	147	-54	196	https://latesummer1x.travian.com/karte.php?x=-49&y=28
299124	-50	27	3	2548	aadu`s village	1924	aadu	0		10	36	-26	196	https://latesummer1x.travian.com/karte.php?x=-50&y=27
301525	-52	24	3	2547	GSIS`s village	1923	GSIS	0		19	31	-12	196	https://latesummer1x.travian.com/karte.php?x=-52&y=24
283924	-31	46	2	2311	Tigar`s village	1695	Tigar	0		27	58	-31	197	https://latesummer1x.travian.com/karte.php?x=-31&y=46
287123	-36	42	1	2335	Vraac`s village	1732	Vraac	0		8	8	0	197	https://latesummer1x.travian.com/karte.php?x=-36&y=42
291923	-42	36	1	2346	atsulu`s village	1751	atsulu	0		28	48	-20	197	https://latesummer1x.travian.com/karte.php?x=-42&y=36
294323	-45	33	1	2420	hassan555`	1730	hassan555	0		18	18	0	197	https://latesummer1x.travian.com/karte.php?x=-45&y=33
296722	-49	30	1	2556	MohammedMaali`s village	1934	MohammedMaali	0		28	66	-38	197	https://latesummer1x.travian.com/karte.php?x=-49&y=30
278326	-22	53	3	2541	Wasteland	1913	GloamerJohn	0		12	18	-6	198	https://latesummer1x.travian.com/karte.php?x=-22&y=53
280725	-26	50	2	2429	hayabusa`s village	1832	hayabusa	0		18	18	0	198	https://latesummer1x.travian.com/karte.php?x=-26&y=50
285523	-34	44	2	2424	geoff123`s village	1831	geoff123	0		14	14	0	198	https://latesummer1x.travian.com/karte.php?x=-34&y=44
289522	-40	39	3	2422	Dag_21`s village	1827	Dag_21	0		8	8	0	198	https://latesummer1x.travian.com/karte.php?x=-40&y=39
290321	-42	38	3	2550	anton	1926	anton	0		17	23	-6	198	https://latesummer1x.travian.com/karte.php?x=-42&y=38
291921	-44	36	1	2472	01	1855	Asquiol	0		45	102	-57	198	https://latesummer1x.travian.com/karte.php?x=-44&y=36
292721	-45	35	2	2542	ThePunisher`s village	1921	ThePunisher	0		17	25	-8	198	https://latesummer1x.travian.com/karte.php?x=-45&y=35
283921	-34	46	3	2536	Rudolf Maister`s village	1916	Rudolf Maister	0		12	12	0	199	https://latesummer1x.travian.com/karte.php?x=-34&y=46
284721	-35	45	1	2528	01 deadplace	1911	gterron	0		18	25	-7	199	https://latesummer1x.travian.com/karte.php?x=-35&y=45
287921	-39	41	1	2499	Akineton`s village	1887	Akineton	0		10	14	-4	199	https://latesummer1x.travian.com/karte.php?x=-39&y=41
